sold_price,zipcode,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,log_HOA,dishwasher,freezer,refrigerator,oven,garbage disposal,double sink,microwave,compactor,electric range,island,appliance color,gas range,prep sink,countertops granite,desk,lazy susan,pantry walk-in,pantry closet,pantry cabinet,mexican tile,wood,natural stone,other,ceramic tile,carpet,concrete,cbrt_acres,distance,lat_direction,lon_direction
568882.0,85755,900.22,2017,4,3.0,3580.0,4.0,0.0,4.91,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.64,16.48,1,0
573623.0,85658,892.04,2013,4,3.0,2777.0,3.0,1.0,3.69,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,19.73,1,0
566200.0,85737,5893.4,2003,3,3.0,2557.0,3.0,2.0,3.93,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.78,11.71,1,0
553000.0,85718,4099.0,1977,5,4.0,3980.0,2.0,2.0,1.79,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.93,2.76,1,1
502000.0,85641,5151.54,2006,4,4.0,3272.0,3.0,2.0,4.19,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.21,33.57,0,1
572500.0,85749,3826.0,2000,4,4.0,3160.0,3.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.91,19.69,0,1
545000.0,85745,7407.36,1998,4,5.0,3402.0,3.0,2.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.51,14.08,0,0
571010.0,85658,1510.01,2015,4,4.0,3595.0,4.0,0.0,4.11,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.94,18.9,1,0
520000.0,85716,3266.42,1951,3,4.0,3276.0,1.0,2.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.58,9.5,0,0
560000.0,85745,5368.0,2003,4,3.0,2821.0,3.0,2.0,3.85,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.33,14.22,0,0
570000.0,85742,2606.32,2016,3,3.0,2327.0,3.0,0.0,4.33,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.94,15.5,1,0
480000.0,85718,5911.96,1981,3,5.0,3495.0,2.0,2.0,5.56,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.94,3.87,1,1
549000.0,85750,4849.35,1998,4,3.0,2724.0,3.0,2.0,3.91,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.82,4.88,1,1
525000.0,85718,5284.0,1980,4,4.0,4530.0,2.0,2.0,1.39,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.92,4.89,0,1
540000.0,85750,3977.0,1994,3,2.0,2312.0,2.0,1.0,4.82,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55,6.65,1,1
555000.0,85749,5648.2,2001,3,3.0,2939.0,3.0,3.0,3.76,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.94,11.62,0,1
555000.0,85745,7333.0,1990,4,4.0,4608.0,2.0,3.0,0.0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1.41,13.57,0,0
550000.0,85749,5132.64,1996,4,3.0,3300.0,3.0,2.0,3.64,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.96,18.13,0,1
540000.0,85715,6795.1,1976,4,3.0,3832.0,2.0,1.0,4.08,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0.84,7.33,0,1
537000.0,85739,5777.72,2005,4,3.0,3904.0,3.0,2.0,4.04,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1.01,21.1,1,1
565000.0,85641,6244.94,2006,4,3.0,3591.0,3.0,1.0,4.09,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.12,41.99,0,1
567500.0,85750,4229.95,1990,3,2.0,2429.0,2.0,1.0,5.04,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.62,5.83,0,1
500000.0,85619,5997.24,2005,3,3.0,1996.0,1.0,1.0,4.04,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0.48,20.16,1,1
549999.0,85739,5650.12,2015,2,3.0,2617.0,3.0,1.0,5.14,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.65,27.13,1,1
520000.0,85718,3935.73,1963,4,4.0,2992.0,4.0,1.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.94,2.46,1,1
530000.0,85755,4092.58,2006,3,3.0,2300.0,3.0,1.0,3.83,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.81,15.23,1,0
560000.0,85739,3861.44,2000,3,3.0,2624.0,3.0,0.0,5.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,23.88,1,1
555000.0,85737,5738.64,2005,5,3.0,3508.0,3.0,1.0,3.18,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.29,12.71,1,0
550000.0,85704,5773.84,1975,4,3.0,2775.0,4.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.49,9.32,1,0
535000.0,85755,6939.64,2001,3,3.0,3427.0,3.0,1.0,5.4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.71,17.0,1,0
550000.0,85718,4598.0,1987,5,3.0,3044.0,3.0,1.0,1.79,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.86,4.21,1,0
552000.0,85658,8981.89,2007,4,5.0,3972.0,3.0,1.0,4.75,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.72,23.38,1,0
555000.0,85718,5499.51,2002,3,3.0,3052.0,3.0,1.0,4.39,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.81,1.48,0,1
550000.0,85658,5629.74,2015,4,4.0,3032.0,3.0,1.0,3.91,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.59,25.73,1,0
569900.0,85658,5943.89,2015,4,3.0,2929.0,3.0,0.0,3.91,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.59,25.74,1,0
559000.0,85641,6179.23,2003,4,3.0,3079.0,2.0,2.0,4.22,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.28,34.26,0,1
555000.0,85641,6314.76,2005,3,3.0,2924.0,3.0,1.0,4.19,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1.27,34.14,0,1
545000.0,85749,5297.88,1992,6,4.0,3258.0,3.0,3.0,4.04,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.98,17.27,0,1
557000.0,85712,988.47,2018,3,4.0,2485.0,2.0,0.0,0.0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.64,6.66,0,1
552200.0,85747,8246.65,1973,3,3.0,2707.0,2.0,2.0,4.04,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2.71,25.27,0,1
510000.0,85755,3638.67,1994,2,3.0,2447.0,2.0,1.0,5.05,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.55,15.81,1,0
550000.0,85614,4916.06,2013,3,4.0,2564.0,2.5,0.0,5.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.67,48.61,0,0
560000.0,85718,3660.81,1980,3,3.0,2790.0,2.0,1.0,4.04,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1.07,3.36,0,1
525000.0,85742,5174.75,2000,5,3.0,3259.0,3.0,1.0,4.04,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.15,13.11,1,0
555000.0,85750,3879.35,1964,3,3.0,3230.0,2.5,1.0,4.04,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.92,9.66,0,1
557000.0,85745,6992.08,2006,4,4.0,3594.0,3.0,1.0,4.49,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.16,16.46,0,0
536000.0,85750,4528.14,1984,3,4.0,3121.0,2.0,3.0,2.77,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.82,6.19,0,1
525000.0,85737,5714.0,1998,4,3.0,3297.0,3.0,2.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.5,11.9,1,0
495000.0,85718,4711.31,1980,3,2.0,2841.0,2.0,1.0,4.96,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.99,3.75,1,1
545000.0,85750,5344.98,1984,3,4.0,2971.0,2.0,1.0,4.23,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.95,6.22,0,1
545000.0,85742,3640.39,2002,3,3.0,2777.0,3.0,2.0,4.26,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.49,17.54,1,0
512500.0,85718,4791.13,1985,4,3.0,3614.0,2.0,1.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.93,3.94,1,0
535000.0,85739,3906.24,2006,2,3.0,2651.0,3.0,1.0,5.01,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.68,26.06,1,1
560000.0,85715,5926.12,1970,3,3.0,3333.0,2.0,1.0,3.89,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9,7.56,0,1
552000.0,85750,5939.84,1989,3,3.0,3052.0,3.0,1.0,4.84,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.8,6.34,0,1
525000.0,85718,5296.04,1993,4,3.0,3292.0,3.0,2.0,2.77,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.98,3.26,1,0
560000.0,85730,5933.44,2001,5,4.0,3867.0,2.0,1.0,2.83,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.62,21.11,0,1
550000.0,85737,4445.94,1999,3,3.0,3025.0,3.0,2.0,2.89,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.82,13.98,1,0
522000.0,85718,4852.75,1977,3,3.0,3002.0,2.0,2.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.95,2.28,1,1
527150.0,85750,7269.04,1991,5,5.0,3991.0,4.0,1.0,0.0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.22,9.64,0,1
559000.0,85718,5217.0,1974,3,2.0,3787.0,2.0,2.0,5.55,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.93,2.93,1,1
569000.0,85749,4897.0,1988,4,4.0,4133.0,3.0,3.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.95,19.56,0,1
525000.0,85718,4848.03,2003,3,3.0,2653.0,3.0,2.0,5.21,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.65,1.21,1,0
545000.0,85718,3897.57,1978,3,4.0,2436.0,2.0,1.0,3.09,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.94,2.89,0,1
528500.0,85737,5324.31,1987,4,4.0,3007.0,2.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1.17,11.87,1,0
555000.0,85718,4965.8,1971,3,3.0,2864.0,2.0,2.0,1.95,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.94,2.43,1,1
550000.0,85750,4028.0,1991,3,3.0,2758.0,2.0,2.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.98,8.23,0,1
550000.0,85718,4394.0,1993,4,3.0,2924.0,3.0,1.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,2.44,1,0
550000.0,85750,4078.52,1994,4,3.0,2816.0,2.0,4.0,3.71,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.97,5.35,0,1
536000.0,85750,4683.0,1993,4,4.0,3797.0,3.0,2.0,3.43,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.92,5.1,0,1
562500.0,85749,5154.0,1984,4,3.0,3843.0,3.0,2.0,3.14,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1.5,21.3,0,1
567109.0,85737,3485.0,2013,3,3.0,2700.0,3.0,1.0,4.33,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.75,10.99,1,0
552000.0,85750,6576.0,1990,5,3.0,4071.0,2.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.94,4.03,1,1
569000.0,85742,6652.92,2002,4,3.0,3140.0,3.0,1.0,0.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.63,17.12,1,0
532800.0,85637,5098.71,1963,5,5.0,6427.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2.46,76.28,0,1
569000.0,85718,5636.05,1977,4,4.0,2793.0,2.0,2.0,1.98,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1.0,2.04,1,1
550000.0,85623,3154.32,2008,2,3.0,2297.0,3.0,1.0,5.28,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0.57,30.04,1,0
515000.0,85641,2521.39,1970,4,5.0,4222.0,3.0,3.0,4.04,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1.82,33.33,0,1
550000.0,85704,5173.54,1951,5,3.0,3000.0,3.0,1.0,4.04,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.34,5.82,0,0
557000.0,85715,4971.45,1963,4,4.0,3155.0,0.0,2.0,4.79,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.83,9.14,0,1
550000.0,85711,3133.47,1961,5,3.0,3083.0,0.0,1.0,4.04,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.84,11.23,0,1
550000.0,85750,4890.13,1981,5,3.0,3375.0,2.0,3.0,4.04,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0.81,10.04,0,1
568963.0,85658,892.04,2013,4,3.0,2760.0,2.0,1.0,3.66,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.59,19.75,1,0
563000.0,85658,7429.9,2013,4,3.0,2868.0,3.0,1.0,4.16,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.94,18.6,1,0
495000.0,85742,4929.16,1994,4,4.0,3897.0,4.0,1.0,2.89,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.49,16.38,1,0
557000.0,85623,3557.58,2013,3,4.0,2819.0,3.0,2.0,5.28,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.59,30.21,1,0
562000.0,85749,5304.36,1997,4,3.0,3525.0,3.0,1.0,2.23,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0.98,18.62,0,1
555000.0,85750,5167.93,1999,3,3.0,2191.0,2.0,1.0,4.68,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.52,5.8,1,1
555000.0,85750,3773.68,1978,4,2.0,2559.0,2.0,1.0,1.79,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.82,8.81,0,1
568000.0,85716,3943.5,1949,3,3.0,2852.0,1.0,1.0,4.04,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.62,10.24,0,0
537000.0,85718,4929.25,1970,4,3.0,2656.0,2.0,1.0,1.98,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.88,1.31,1,1
567796.0,85749,1287.0,2014,3,3.0,3051.0,3.0,0.0,4.33,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,16.93,0,1
567608.0,85658,1140.97,2018,3,4.0,2387.0,3.0,0.0,3.83,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.66,24.87,1,0
550000.0,85737,6193.5,2003,3,3.0,2507.0,3.0,2.0,3.93,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.8,11.69,1,0
530000.0,85658,4305.3,2007,2,2.0,2070.0,2.0,2.0,5.27,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.65,20.68,1,0
550000.0,85737,6731.96,2015,4,3.0,3575.0,4.0,0.0,4.43,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.78,14.74,1,0
550000.0,85718,5491.0,1976,4,4.0,4139.0,2.0,2.0,1.39,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0.88,4.67,0,1
544000.0,85622,3275.0,1985,3,3.0,3063.58,2.0,2.0,1.12,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.0,53.98,0,0
575359.5,85641,625.0,2019,5,36.0,3720.0,3.0,1.0,4.04,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1.02,33.54,0,1
555411.0,85755,900.22,2017,4,4.0,3679.0,3.0,0.0,4.91,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.64,16.52,1,0
560000.0,85739,3785.0,2003,3,4.0,2670.0,3.0,1.0,5.29,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.58,24.9,1,1
565000.0,85755,4575.26,2001,2,3.0,2549.0,3.0,1.0,4.53,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.57,17.4,1,0
645400.0,85737,2334.0,2014,3,3.0,2700.0,2.0,0.0,4.33,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.72,11.42,1,0
550000.0,85658,5238.02,2006,4,3.0,2680.0,3.0,0.0,3.64,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6,19.84,1,0
549750.0,85719,3581.08,2008,3,3.0,2297.0,2.0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,7.16,0,0
547500.0,85623,2628.1,2011,3,3.0,2905.0,3.0,1.0,5.02,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.65,29.97,1,0
540000.0,85614,5077.95,2007,4,3.0,2944.0,3.0,2.0,4.43,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.28,53.33,0,0
545000.0,85718,4552.18,1981,4,3.0,2821.0,2.0,1.0,3.26,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,3.39,0,1
535000.0,85755,6229.78,2002,3,3.0,3019.0,3.0,1.0,4.41,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.77,16.83,1,0
565000.0,85750,5038.0,1999,4,3.0,2607.0,3.0,1.0,3.83,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.83,4.38,1,1
560000.0,85747,2983.76,2006,5,4.0,4640.0,3.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.17,25.95,0,1
546812.0,85755,5132.56,2002,4,3.0,3263.0,3.0,2.0,3.26,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.65,14.72,1,0
555000.0,85718,4362.38,1983,3,3.0,3069.0,2.0,2.0,2.4,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.03,3.08,1,0
545000.0,85755,3991.08,2007,4,4.0,3076.0,3.0,2.0,3.99,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.62,16.98,1,0
520000.0,85745,4769.37,1995,3,3.0,2261.0,3.0,2.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.96,17.51,0,0
535000.0,85742,4763.0,1993,4,4.0,3817.0,3.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.01,12.41,1,0
537000.0,85739,3515.18,2005,2,3.0,2578.0,3.0,1.0,5.07,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.68,26.25,1,1
550000.0,85719,2445.49,1954,3,3.0,2169.0,0.0,1.0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.78,8.42,0,0
560000.0,85718,3568.2,1961,4,4.0,2743.0,2.0,1.0,1.79,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.03,2.1,0,0
565000.0,85711,5010.0,1977,5,4.0,4103.0,6.0,1.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.93,9.52,0,1
535000.0,85749,5471.22,1986,3,3.0,3228.0,3.0,1.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.61,13.33,0,1
535000.0,85749,4618.69,1996,4,3.0,3324.0,3.0,2.0,2.2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,18.4,0,1
560000.0,85749,5947.0,1998,5,4.0,3672.0,3.0,1.0,5.01,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.84,13.22,0,1
550000.0,85739,4117.1,2005,3,4.0,2928.0,3.0,1.0,5.11,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.68,26.22,1,1
510000.0,85646,4235.3,1995,3,3.0,3256.0,2.0,2.0,4.26,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.91,83.16,0,0
545000.0,85750,5073.12,1991,4,3.0,3341.0,3.0,1.0,2.71,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.76,5.68,0,1
560000.0,85718,6309.58,1987,4,3.0,3134.0,2.0,3.0,1.79,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.92,3.19,0,0
552500.0,85750,3792.96,1985,3,2.0,2348.0,2.0,1.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1.17,7.82,0,1
555000.0,85737,5401.73,2006,4,3.0,3420.0,3.0,3.0,3.93,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.72,11.32,1,0
532000.0,85749,4780.0,2006,5,5.0,3739.0,3.0,2.0,3.93,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,17.5,0,1
525000.0,85716,6495.64,1962,4,3.0,3949.0,2.0,2.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.85,9.73,0,0
490000.0,85658,3080.69,2002,3,2.0,2020.0,2.0,1.0,5.12,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.61,21.82,1,0
535000.0,85739,5184.0,2006,3,4.0,3651.0,3.0,1.0,5.11,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.78,26.68,1,1
560000.0,85749,10180.0,2007,4,4.0,5621.0,4.0,1.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.46,13.7,0,1
